,801140.SI,801110.SI,801750.SI,801890.SI,801200.SI,801120.SI,801050.SI,801760.SI,801770.SI,801160.SI,801150.SI,801780.SI,801790.SI,801020.SI,801030.SI,801080.SI,801230.SI,801130.SI,801210.SI,801710.SI,801740.SI,801180.SI,801170.SI,801040.SI,801730.SI,801880.SI,801720.SI,801010.SI
2010-04-23,-0.8364656433425322,-5.007713745396636,2.530429212043539,-2.83113810515907,-0.5551989590292461,0.5696765604530363,-1.2514354125436777,-1.0394920598355895,-5.506820709978333,-0.7651493996090442,4.9535567313345075,-7.2268754624116305,-4.013882507791844,-2.180652291849894,-5.843762860393619,2.8411200009137216,-1.8318092233032934,-1.609733430531235,0.25598582232368994,-4.68872831689694,-3.457720643361961,-10.531833133511636,-4.9790385496342076,-9.070220267564277,1.8533108835021794,-6.160432135412375,-4.08169292792061,0.5900321835736522
2010-04-30,-10.100783770031885,-8.479260258542798,-10.225822287677955,-7.669734439306264,-7.716727663115186,-9.121464704044335,-7.253666792027069,-8.209791227176844,-3.205336720415941,-6.113410452672053,-6.990130289145546,1.1262980574450632,-3.470223349137458,-4.174510631335093,-6.0551301122068635,-8.894836796570438,-9.824782504628349,-10.211137926402836,-10.194261163111861,-8.273634457672452,-7.716042991157401,-3.6044270198020145,-5.517510892947808,-1.436817520121858,-7.386923623627162,-3.338033323592904,-6.422079554960247,-8.065580289760765
2010-05-07,-4.53726445221021,-7.96781010442158,-4.020242894853265,-5.256477117301506,-2.9956559182760745,-0.833085529494848,-6.120832010585541,-2.242756609395802,-6.510943142599568,-5.081088060203909,0.9936957532454604,-5.422433642873425,-9.73491650808116,-13.216849582463086,-7.35048616188193,0.0950848449385644,-2.339060908756041,-1.6686773150605627,-5.138194045763966,-5.319226264992127,1.7032066961380599,-9.543346605309033,-5.5764725892367135,-8.368258189207634,-0.24739199654032484,-6.862293340220771,-5.41446159752118,5.236484825843735
2010-05-14,-3.02918219152003,1.242432410018246,-3.3682084218159214,-0.9451108687749898,-2.232250153280191,-0.881783808350245,2.0332076372450603,-7.346336559819699,0.26246269891534446,-1.000272050679163,-1.960442894557335,2.7801558849234187,1.4312438756421297,3.464195101744938,-0.9916532336335049,-5.487151382292055,-4.9632250978999926,-2.743752821781209,-3.7932823239527957,-2.292094959438351,-2.0574996690349123,1.2239525866145406,-1.8532922855224565,0.5650773942863951,-5.431257623992137,-0.189704288199255,-1.8159469363142944,-8.18390310662288
2010-05-21,-6.681213399448039,-1.799564827851019,-3.936387464020974,-2.4639580602883404,-3.4877887258935147,-2.438914861332353,-5.711826926826003,-6.201658908760033,-6.379358422061987,-5.244743234291038,-5.984093347574215,-2.035114510440228,-6.56196024473783,-2.2324046994200875,-4.6098504867279395,-2.849061587923385,-6.823355005894783,-6.122685827602037,-6.068162926018283,-0.08992334689459369,-5.425832685657639,-1.1764522684273193,-6.425267267592938,-2.0315498237315377,-0.9431524257466961,-3.8827533513926538,-4.245895830872803,-5.389937426870839
2010-05-28,6.17257235596429,4.063396069026637,6.530969797403241,3.74737973662993,4.403967313330415,2.0991862473623835,7.879711596116401,7.697473974851676,5.600773191176378,3.916684360709888,8.494748037792377,0.7563814146281045,3.248218062191599,4.074127915904824,3.9019355530534483,6.5091818260194945,6.0627509442708005,6.609082651158049,5.761779478593643,2.8830497761543894,5.526309520973771,2.5510927627121482,4.8672309962244364,0.6946421454193441,5.298548094373867,3.801127330539078,3.559050262102992,6.050275574674013
2010-06-04,-4.148691644870183,-0.007013887497242521,-0.07908740467610365,-4.257545771984539,-1.910935850710005,0.1378593597251454,-4.724420228349269,-3.916643569844791,-4.553696316634714,-3.9120901026612143,-1.7566958375968555,-4.330608298171579,-1.9291897099767197,-4.841264064119988,-4.830462921155043,-2.9308476855829935,-4.759458086767532,-3.359332066168208,-1.418319425284742,-3.701145194852995,-2.4841425701451425,-2.812605635966947,-4.8942428673445,-4.637828668363031,-3.183627918199927,-4.68722310827574,-3.0633452635465463,-3.300258078255003
2010-06-11,2.5781720671447017,3.012174958665259,3.9737494561713493,3.4912664228047063,3.270712567129941,3.7061785439251205,1.675407716071553,4.943479906971726,1.8375790032324923,0.6171879051916518,1.4892397933418788,-1.296475809378561,-0.7340996642789754,0.1856564858824461,0.8982793522267274,2.502966740434265,3.488004365431241,2.5547787979966596,3.4287767968770755,1.29387138312822,2.3020566891586824,1.1624230255408818,1.3403831198433913,0.11621839571178683,2.8501554367249105,1.1344772174929352,2.2810347899273387,2.5068425633657965
2010-06-18,-4.518313362622428,-3.8350794252974163,-7.24397301848173,-4.0040573890492315,-4.2044831764147865,-4.849816983727317,-4.044318197877361,-5.743098146334768,-2.5109112120476396,-2.5304123711340165,-9.969570979517838,-0.05166515394817717,-0.7512176115332281,-2.8108471750170727,-2.583072100313477,-6.313635424945407,-3.5669774464923365,-4.733514093713909,-4.969336719417116,-2.609833895914282,-4.136214503903146,-0.1957436500525378,-1.6503411381267652,-2.416036894016571,-6.342454461073121,-3.7362161168433383,-2.992371914229097,-5.07982138016051
2010-06-25,2.295807603241995,1.7535163895871397,1.2495312219752197,1.6318260547500518,1.9643860427767779,2.2190471616559515,-0.6798312793081518,1.7551853606969647,3.8026278223577403,1.1222109989370121,-0.9121900798996663,2.6842512131287855,5.443581630169381,-1.0624970804686495,0.9065332916536217,2.9604296363587856,2.409608609473146,4.07375368448033,3.581431172104743,2.6484796647901376,0.24311374418768406,2.495243613131537,2.0748971968484353,0.2261811796218538,-1.647596408184382,1.9591995416598396,1.59558659632959,2.3931927918606544
2010-07-02,-10.455046542200419,-10.639514076666135,-11.00124538349223,-9.02172631488687,-9.27291117328557,-6.86124116415815,-14.217291244053776,-11.528058894123117,-6.8988723278500474,-5.505378818385786,-10.982424902256282,-4.415459550653522,-2.9837520663618777,-12.106566629896854,-8.787083606676871,-11.457116906708197,-11.640789481667557,-9.42991570079168,-9.043761712163366,-9.62814788147649,-9.235931245585116,-7.043388587579247,-8.10364369623857,-6.10118446868465,-11.21667868492816,-6.264695946510946,-6.173020081055547,-13.255687888468437
2010-07-09,5.790804234476221,9.822615544640922,3.786023619672596,7.438737040527821,6.315707736977716,5.768095764161085,5.317218037054583,2.2250116413256915,3.746212930720194,2.372624331713591,7.271982383366615,4.015429726421282,-0.6723617859034303,6.565254547674271,4.811803252487312,6.057297772567405,5.165795744038015,5.840065260987304,7.175858068298635,7.2209461087462845,6.477722290680332,5.173823542704992,4.849890046849592,5.62828631988066,4.84302370187335,8.37832340756548,4.483099067265961,6.0980937010835845
2010-07-16,-0.2769272894730279,-2.1535874553024303,-2.4100516647197923,0.012062197074347303,-0.8761839177602648,-0.070825076369474,-2.568370050126545,-0.9149964350788298,-2.3234820119475974,-0.7584890767841745,-2.4765584851403566,-1.3351579427528737,-5.668760769949999,0.1315192535938703,-2.470812485108409,-1.6407939370073343,2.1638350940883067,0.014451563177408921,-0.57978049240891,-0.559397396869532,-1.4995919063455432,0.44614428978282383,-1.8515901060070727,-1.2263720877224493,-2.8092850491933996,1.2099681621982938,-1.834537293762195,-1.0784969663698907
2010-07-23,6.751452445287587,8.354125040116788,7.261022843667386,7.6026533633024584,5.813035515041798,5.39821403855425,9.336096090025436,6.426144313411952,7.335983972112459,5.0073541428337975,7.750806265837351,4.837770113454587,5.4736842105263195,10.504517038433736,8.09860015146704,6.3931110049728845,7.504409847380922,5.951578203769703,4.282459430555341,7.97294243487956,5.209132058670751,6.823847880114964,7.260851791288836,6.3501613295366965,9.017031882853876,6.021105913429325,8.958437561349397,6.295848821009686
2010-07-30,3.8873884933300573,2.5706437358175016,4.10566465130997,3.891419313422806,3.825186894737098,2.286790726950394,5.8934101659399385,3.5308479669452497,1.2811622343191997,2.848590489826841,3.7592498069198843,0.5216923470422685,1.8329100553756472,1.7711081384417238,4.4273187488699906,4.934180123321497,4.282147315855189,3.78676526298245,5.142534407419497,5.7879814480976455,7.64546843775713,4.6647102942568575,2.5916654395523597,3.879789678434298,3.1598752054109447,4.304856233757071,3.496015762584781,5.59501408542622
2010-08-06,3.365482004996734,0.7810680651681778,3.0904688766585586,2.7521136154102788,4.951147243334386,6.2151507303543685,1.9491328134093822,2.416326530612256,1.615286740498556,1.1747615420699686,5.034461088331654,-1.364802912983376,0.7992861337583923,1.9177123370453186,1.1426840089163948,3.6244557968643676,2.6554474297800112,4.126029317292512,5.998558140849863,1.624165429044,2.5411142900823247,-1.0877656798970348,1.7371811649878666,-1.1648899266675117,3.7598289769552817,2.2621572567004256,3.3981400363905845,9.21067540146061
2010-08-13,-0.7120421128270937,-1.1923302662408708,0.6575033495941796,-1.2112939559390634,-0.4350118338738551,-0.24132792881034204,0.7626920288407169,-2.460279504755847,-4.101766482868596,-1.3191612407893016,1.56812837319249,-2.9786420203350095,-2.919835054666531,-2.2853047339168264,-2.79704718091367,-1.7837519504095067,-1.211744256432179,-1.3012142797049875,0.08334944755985507,-0.6593224034637801,1.7997678405980766,1.9434274801911844,-3.1079740905337383,-0.4864683304965367,-0.11102606776371982,-1.2547787740448846,-1.1182984917363359,-0.7347323744399836
2010-08-20,-0.48741974570835067,1.8451565225932276,-1.6733649230642689,2.4629209140538233,1.2206499588532038,-1.0827534484955659,3.4591088071159515,2.8510205564030056,1.2453963662765188,0.9412133214776519,-0.987672800490591,1.4357949362098221,2.0965504341184493,3.6361296069661986,2.0542487199468384,2.1116269294249257,1.8348520706732874,1.61575981436759,-1.5530060761112852,2.317718132028923,2.3569164461089587,-0.780007520638637,1.4924861779077814,0.23664869046806647,3.3362661350499367,3.6796215213141803,1.8180819510051682,-0.9306767003021577
2010-08-27,0.3823691460055123,1.4750996564836472,0.6523034465456101,0.822300177284907,3.1306616421479694,1.5302933026964949,-0.9815974437395458,-0.2754334545711279,0.05089176247425886,-0.8738782476388818,2.5978079319215253,-2.414707889491974,-3.981037588934022,-2.2517673870272037,-1.2251677056146382,3.4336842487604935,1.3921933393319375,1.6231557166957122,3.1411362636619033,5.130830954047005,-1.0148808307101187,-2.4164835470501522,-0.03249109659561045,-0.9383063570255534,-0.5720776939276528,0.39983141331834116,0.2805200409990771,2.3833158301084456
2010-09-03,5.889875627078833,2.9684105720492404,5.924079555486306,5.628717871974254,4.501396598974061,6.78772750910035,7.80038491743078,3.1266598208278706,5.348431250144503,0.6372031728880678,4.455889098293864,-0.2945453535007414,0.08268339415333781,2.1777888928329547,2.9773109427205124,6.102107585787109,4.594528378930174,2.085616673927504,5.200565592674855,3.5890833566127878,6.390228288814792,-0.4446693128291379,0.3621613179632721,3.351844354647726,6.4153454925433895,9.311463297912525,2.971111947926186,3.816808194732624
2010-09-10,0.42503563560969404,-2.3879324364118992,2.2281814705507497,-1.1351762976605784,0.6173682629005306,2.845249736063993,2.970924341725567,-0.8017442658975527,-0.7127298265635851,0.5930311316258097,5.824562361496,-1.5393190580147653,0.1572864122016071,0.43168279308833934,1.5904521973687524,-1.0000827426427938,1.3367063306161775,1.1733366874351336,1.1526047432679043,0.8624894475190104,3.102678571428541,-2.9633871371819054,0.4188939685156656,2.453049127500906,2.980477161558981,-0.7439931386730492,-0.050675763924079575,0.613123274321925
2010-09-17,0.40981702753619675,-2.02669236241817,1.1955515698508057,-2.573173789990324,-1.655079370714807,-1.2356318029352997,-2.3625715260807145,2.1841089631539745,-0.11162811260071459,-0.025436789577903962,-2.388641162027705,-3.478223949881132,-3.480247138789516,-4.711001574264606,-2.4167960857004678,-1.1734420968173231,-1.0699499696941617,-1.3315573315573204,-2.8372708186249374,-2.491176839843967,-1.5644267063264161,-1.1175450890716698,-1.7255460389923205,-3.6859760496320892,-0.30188470220043895,-3.8022745035324657,-3.201509544418657,-1.1981471765966867
2010-09-21,-0.2642143734675306,0.9338879058758742,-3.1030822307313133,-0.13237849217220266,0.4022051203642185,0.45966651644886447,-2.070964400435771,-2.2238029910404244,-1.1711921042731555,-1.8254292926773386,-0.6711335483075231,0.33626095414045487,0.5949299478203773,-1.1430598611085308,-0.06930688833461929,-1.8160188536698096,-1.2066521633030236,-1.2950779836742865,-1.9580654782680451,-1.2598860761606434,-2.0664594788429302,-1.1506900410294674,0.1555541349698597,-0.5194348010081562,-2.6315319516236224,0.8631230091058262,-0.8645128542963731,0.5296384207970517
2010-09-30,0.8297899755186133,1.2881516458197684,2.2135493084492364,2.7624614534910386,2.3838933328821144,3.592930962734475,12.311568262702366,0.7794907327212997,-1.0176949042482342,1.3064887416343485,2.5940158905093824,1.510538698725239,1.7276729919375233,5.253110284437401,1.8421875066893412,2.6925837664015573,1.4531599001445406,0.6774622973539923,1.0181658128011861,1.5698386212658733,6.470795008494923,2.750787691262757,-0.31105059359175513,1.3729417167982927,2.413068597501944,0.5319445884407692,2.801895528078857,5.170966023493717
2010-10-08,2.4029442584404537,1.7545831347832719,1.5158329904207735,2.6550575083306605,1.9150162476837096,3.2525373882406727,6.188396148287656,1.7480233757305008,2.742321330611186,1.8524463527924695,1.9591102734411114,2.434354485776802,4.57304832415244,8.749095594429846,3.099830169326223,1.96718744757709,2.27258599254041,2.193049983245321,1.6300743593276046,2.26831819694735,2.1478159591346246,1.3646462606268672,2.835934932281603,2.6942116228029445,2.715185138017784,2.1117598527638615,2.86010999607913,2.9232486263736313
2010-10-15,0.3788635093043835,5.019240199868347,-4.530028940149499,6.508726003490395,-4.598257992982524,-7.892778427190883,16.160722477815792,-4.199537138706355,0.7453074255518333,4.852475486454133,-8.000245907025938,12.44325767690253,16.241390166552772,15.004046575722008,5.837118463006297,-4.441410020180747,0.9953045935966243,-1.266411730038941,-6.767521696230694,0.7199629906011973,1.441871739852596,7.431680922828332,9.260635140688112,8.503413660427572,-0.09899474804772046,6.3762125991184915,1.6107596892835696,-0.5667931767944112
2010-10-22,2.0418210298615236,6.475116738883524,5.486025741665057,10.18032263085884,2.8942705256940426,6.164395505600551,0.3112452631479856,6.861102784292283,3.262413672523823,0.1441964453462674,5.871414614363646,-3.405866839980498,3.5955872638393505,4.8717282216931945,-0.1745167081448784,6.900885494080455,4.795578558818803,2.8844039332373006,3.3406254543487224,3.4048996210110483,2.9737408066271787,-2.5899222348870654,0.3111300211978696,-1.8066928622134215,1.4964764833869104,9.863283151888137,4.471278877009421,2.6752121336683254
2010-10-29,2.1593462020165655,-0.37534274719283056,5.965937012959643,1.655203182511067,0.8906078352014068,0.7814952438659484,4.0263222032659085,2.453714398864726,1.4016243815973883,0.5121686967370476,2.3279248691412846,-1.7049669616824636,-3.6901474911205656,-1.3574886309193568,1.3217763129966364,7.59456296503076,4.633555710826309,3.046945202969731,2.14243880732774,3.1684560612486257,5.455998762344327,3.3224397100265257,1.4765975012592136,0.6241726911719647,5.101500778570678,-2.2309280909034612,0.6730428622033324,2.8555204686485203
2010-11-05,4.137250038162121,0.19115454170501867,5.874298838390524,6.55836033676882,4.997247175028496,2.95614317845152,3.77730839518009,4.242297347356216,3.4089248815512008,3.906151570439964,4.047549669155881,5.815295372072726,5.052437829391687,3.0112719690017054,4.762593983530494,3.312959960084827,4.59165004848241,3.7408299503452147,3.85481499514706,2.4694670113910355,10.137167167901406,3.9832334286030058,2.818042037379831,4.296570636390307,3.144905616474225,1.5488731347342855,6.732187442761717,7.893430349632036
2010-11-12,-4.556011085408029,-5.53211365057752,-3.716991364565514,-7.896922643931436,-3.498211518406258,1.447768807274885,-4.932227673338263,-6.323872502819716,-5.113610560256731,-3.8140959429479815,1.2036198540038567,-5.462529856687903,-8.716998493700656,1.1289015148698178,-3.1946918742046915,-4.641054741264828,-4.704930578331701,-4.256777710676207,-2.0082352759742794,-5.213050996687207,-12.59629259629258,-8.972768488652738,-7.089214999473703,-6.0005109845508,-5.410506947528704,-7.265577224377195,-5.430084946688152,-4.299234685425912
2010-11-19,0.928205645064506,1.0052040995902178,2.599220103986122,1.0225604257190435,-2.0502606760002373,0.12674227279585448,-9.48789238323492,-1.13969981857166,1.1162340528496184,-1.9067984555119377,1.8900013937169557,1.303628843007476,-5.274931646828129,-9.753281611942487,-5.30302745781428,5.228026638981054,-1.7593935277813277,-0.41766821800577336,0.7409412534938209,-0.9582807080852351,-1.830450500791625,-1.8088943796837453,-2.604972418858309,-4.090444619529143,1.2701766546114435,-1.75353305864685,-0.5978730618072747,-2.466015832352453
2010-11-26,2.636321703527944,1.6693147263925123,3.2301656679293522,4.80209524512154,0.9410013012750795,8.673193741212003,-1.964337971886132,2.0737750045880077,2.930967382272187,1.4916919327739198,4.798230102530354,-5.528878420097771,-0.8761188372838791,-1.2540538778703203,1.1850418215060499,2.761120041582843,3.1964387477695366,3.3386688122710506,3.0456979672434326,4.874872646060635,0.6338884528809485,0.1708828587188238,-1.4801206559060476,-0.9233616966322744,3.667798805550526,1.4538800346873382,2.1272404963561087,0.746954405808431
2010-12-03,-2.7432738594402317,-1.567644982679195,-3.135636208927872,-1.785236600166129,-3.1186666448744904,-2.4068682986524426,-0.03849701082034862,-3.3522931581184134,-1.8245918810515294,-0.9126252749365737,-4.623751513317176,-0.28829142642381456,-0.10294571819345899,0.44412170023848674,-1.659931564568784,-3.419431890031155,-3.6826977481045686,-2.141996297477411,-3.5299539729416685,2.7040415867827905,-3.5171314467888126,0.1533162741985894,-1.4127859161122691,-1.4754335783337513,-1.0778260321697153,-3.0638435554010246,-2.3548227767716368,-1.3732252394728084
2010-12-10,-2.4828979210731905,-2.202380212154742,0.0730626776415555,2.462764661190664,-0.4934553897348537,-1.4318975172823656,1.7571282938432686,-0.2130861984407484,1.7226663335831338,-1.335163404879669,-0.7463352618123476,-1.4093117539174527,2.2421128564488413,1.3310746197046974,-1.2475288565780285,1.152201111466744,-2.367133639426844,-1.5286624203821653,0.5380872757446031,0.6596215163151342,0.6324279192055693,-2.965686010284485,-1.1274283071230462,0.9190967054370391,-1.1238374095763115,-4.019538489129781,3.5938124762138646,-3.8765781963809975
2010-12-17,2.7849968735344843,5.507235319549353,2.854538395313888,4.022272898974499,2.02578268876612,2.2471277314710436,3.443251021560556,3.809846623167523,6.0796913851852485,2.772660987028952,2.4107075058848793,-0.10443523383700803,-2.165586753059745,2.380547002060962,2.7780244262731735,4.278249196989292,3.9864838846316752,3.6622212289350253,3.1690405031949753,5.388014188810741,4.7442936077815245,3.7055142021256815,2.516978956953242,3.023494625222134,4.047090246628637,3.814682075224418,3.4026385911392953,7.682651889900982
2010-12-24,-4.087830612390397,-2.121975421723543,-5.623256195634319,-5.185469119862274,-3.6331648062215116,-6.725581998153151,-3.079571912112866,-5.096893213393638,-3.8391604007003033,-3.3928604768394988,-5.973096480376505,-0.14328185454325348,-1.9368321902687557,-0.9168688666873703,-2.5768803333215518,-5.343564092426234,-4.017423183387803,-4.461139165982564,-5.757348952920038,-5.321586319295168,-3.4836393666416776,3.6923824079761136,-1.9373370273794044,-0.5065053955372378,-5.270170347531278,-4.46820956637819,-3.3320441094461195,-4.651671089160548
2010-12-31,-1.4935283740659222,0.4962300471603287,0.13477381909874353,0.8468505528643089,-0.8546455861273783,0.10560047242316184,4.044249752710094,-2.717999002253524,-2.30166970111898,-2.1809397270201814,0.4801965610123693,-0.7010787264671192,-3.1254690079543623,-0.7782940829508922,-1.0975988262182268,0.5876896027509959,-1.2910226423283877,-1.3882499978301932,-1.4944712921967862,0.8517529853973471,-0.7386388440214664,-5.914745020249612,-1.0893906973845402,-2.6036818882644197,0.1910912451490887,-4.222141974920968,1.7595035055153252,-0.657934423724249
2011-01-07,0.45676341868303716,-0.575872180881043,-1.4627157277759761,1.8932813829675155,0.18479466052134796,-2.3821792863178315,-2.1410388743587583,-0.2758571908542673,-0.14169250672526612,0.93548881019061,-0.3529533250722916,3.991885378619564,-0.9109570471358297,0.7262416831794738,0.6586133255082283,0.13375116489056094,1.5561027565248908,1.7145246110854329,-0.5728461149282826,1.7660094206408905,3.29759255512847,6.14199801611266,1.155576465053354,2.350478010774859,0.6763634760047932,1.990344710764802,2.06236941603537,-0.4570461620671873
