,801140.SI,801110.SI,801750.SI,801890.SI,801200.SI,801120.SI,801050.SI,801760.SI,801770.SI,801160.SI,801150.SI,801780.SI,801790.SI,801020.SI,801030.SI,801080.SI,801230.SI,801130.SI,801210.SI,801710.SI,801740.SI,801180.SI,801170.SI,801040.SI,801730.SI,801880.SI,801720.SI,801010.SI
2017-01-17,1.6037801359788384,1.2177147242377728,1.9512217628820272,1.15664115030516,1.0195257104915756,1.2299386250326894,0.5719673161533656,2.000580643458516,1.2326182294041477,0.1608592357948968,0.5844848051426155,-0.445023237741371,-0.40547000879402884,0.12216693979212323,0.9332911792601983,1.6455425460717432,0.4251881457544959,0.35792196645487717,0.7074323303291052,1.026226839086286,1.8325109298698683,0.08128914019314148,0.44065587368358194,0.48260019364760876,0.8706565501262364,0.7910084721531208,0.07379860681064887,0.6729306206961327
2017-01-18,-0.21280231131268756,0.7868661745827898,-1.1809562600411994,-0.48766146196176363,-0.24181098576520066,0.9949143171543717,-0.06249609399412437,-0.9366833130644125,-0.6240021093029235,-0.15142370045638787,-0.3083189999077973,0.5781280968425451,0.07348322330602564,0.1949922446266239,-0.3332790397554297,-0.656724725431368,-0.07983887064287876,-0.4029707586362452,-0.11874438465029336,0.7352545261785748,-0.5184566812495683,0.39134773408606716,0.35171544229875007,1.802097976087902,-0.348446876916364,0.2627012763940062,0.7448162647608614,-0.38610158928014116
2017-01-19,-0.44488029637931303,-0.53414742389295,-0.12800227152508503,-0.42967796631941946,-0.3404134172504514,-0.41846106535919914,-0.604885702753255,-0.06181707370163103,-1.0491133941600395,-0.17745915257951772,-0.24747166007099697,-0.010307684378707549,-0.3031918043465476,-0.5844280301354865,-0.586445749054032,-0.07140197260760983,-0.505444882294892,-0.5417541265146486,-0.23573095141827816,0.0055294544824446845,-0.8820578826825187,-0.5104463936720594,-0.5033137885935068,-1.2627827991314233,-0.5865697231846267,-0.14069631108225567,-0.5283057298893667,-0.47738072520576713
2017-01-20,1.8118649951060384,1.465989327709738,2.2386690878409166,1.347489824484449,1.2722386707503253,0.6652699281487262,0.8156168316775236,1.6335029272372514,1.7402476491946706,0.9912175083221175,1.2826267507774602,0.42478101492644527,0.7602846315589495,0.8634062280329591,1.454214376489782,1.8259829059829036,1.1821179562683248,1.3202428239526443,1.2455777342755159,1.7426033812587782,1.3813297686113613,0.8510251801220559,0.9352868631519851,0.639466472182626,1.2743445793392816,1.3344227108032847,1.1956410453300537,1.300705675263658
2017-01-23,0.8400522153113599,0.1703718602477311,0.4922451762215285,1.110630226963183,0.5808799232746908,0.2421086593183297,1.8455376341035779,0.6463281872808979,0.677164547324649,0.5280893754448845,0.5482709296987132,-0.19775495293129497,0.08783409377615126,1.0465677049026123,1.0768971899714153,0.8487750175429243,0.6253419838974539,0.5953032584864681,1.0449813901135308,1.482336232913184,2.121621197375445,0.5749196787989685,0.39069502010176116,0.5969279502734404,0.7311726143263142,0.6806408058909641,0.8444808387266134,0.6721009827072022
2017-01-24,-0.06609606774086174,-0.1167345813893883,-0.8020334247541228,-0.25053033116584356,-0.7217562535181354,0.04062772472870346,-0.12645112413378623,-1.0578045020568472,-0.8562141880689933,-0.5507787292673094,-0.4474948995346839,0.9033073876991482,-0.37576492899926706,0.7159008564618707,-0.11283132641548566,-0.563640056064374,-0.12877280413985392,-0.20353479945057762,-0.3719829763726201,1.3557246566955339,-0.763016157989238,-0.28446302917723987,-0.2900589227736394,1.4337063965362384,-0.21816294176241202,0.045462413616648156,-0.22291196388262158,-0.2925049084727682
2017-01-25,0.7196130365475728,0.5536098952102719,0.5174155319144225,0.030921654624060935,0.2015754767996425,0.0178003747308475,0.4091160082325018,0.6283840201082747,0.8218032732780101,0.05296275771118353,0.8018473374930224,-0.02368467601461255,0.35708162625849305,-0.38921299225908035,0.13734059232375362,0.50958228983915,0.19355784447760982,0.5900400531684502,0.5630673765656624,-0.2502588885053503,0.40024039206210116,0.11527931216677167,0.31063731814011675,-0.38621628844317524,0.31794183193549763,0.30497311521293646,0.56308110944574,0.3103650808371272
2017-01-26,0.42154127352067583,0.9021846077858608,0.6356069710865997,0.5791286574056365,0.34253264732830857,-0.2090842216556421,2.516352122651355,0.5252307508062382,0.43210370488915295,0.3453026569023798,0.5899278304963618,0.6057516418268571,0.33401471549840966,0.810765339274111,0.446592306530591,0.48534633808354766,0.2379715389622561,0.6624650967913759,0.6150536698262821,0.03690030385370413,0.7806280816296418,0.43993500059449353,0.19017709786834924,0.761462360533316,0.5923462764177323,0.3176938008006669,0.046868994910020945,0.5035532244047625
2017-02-03,-0.13711137964181885,-0.4304509050929495,-0.004892618151153272,-0.25214511515880833,-0.39615007947083614,-0.31771824138659976,-0.8008561249509105,-0.6620431434285146,-0.39004498011748767,-0.27773701972457765,-0.19570725228064134,-1.0992876091686865,-1.2617426021606426,-0.9012145679090589,-0.20404656557412304,-0.8155011519782707,-0.04468128837005203,-0.3807173086662674,-0.4959214024967351,0.18372749735262595,0.7347808516110055,-0.2691599965108704,-0.40290469558514896,-0.8257349186665763,-0.2582894723092033,-0.3943479936813654,-0.2632803545383755,-0.40106951871659025
2017-02-06,1.0280875820780189,0.4465531132886946,1.0744270352619267,1.129975476325229,0.923996921353476,0.4678254070279886,0.2275030110692855,0.9131637784078883,1.3019687687469528,0.7983969003002356,0.7044605794181757,-0.08770290715546247,0.4120805608577083,0.38182456975774937,1.0124799763867598,0.9615802403114992,1.1163395031007717,0.8666078409602207,0.5110747970012985,0.33753728148600004,0.6479691697970802,0.5095772195867543,0.535241607185255,-0.2048426720016372,0.9354280495705192,1.3218474753434073,1.6759146761526678,1.154177698417591
2017-02-07,0.04390694117963889,-0.4604938607292497,-0.5846421954557646,0.13119687614642217,0.564974007202923,-0.07954253151032376,0.6973094048209338,-0.6485403597531358,-0.13997257973054067,-0.10461341693139836,-0.17442790638385608,-0.15565094370926236,-0.1865406480955123,-0.2314051499216152,-0.11779602719963478,0.2552371620011096,0.2048292549225339,0.2355019987254625,0.23414053839705407,0.8938525906976746,-1.1595603333735993,0.10463090154544386,0.14925860960701698,0.6014173106475118,-0.05259188009051341,0.38793579587688143,-0.3178318447798034,-0.31682842873186345
2017-02-08,0.7487774148668747,0.6741318722915279,1.0314092902089067,0.7805611098001597,0.12585907753634995,0.5056225758499844,0.35178775832722664,0.7484684592315327,1.1687919607815012,0.5573627902931255,0.4338999658613174,0.12145198567954374,1.1343882194495336,0.557820210255322,0.5460967188485766,0.7545163665661825,0.2252927923953374,0.40631962847474945,0.2375497667660431,1.1029360582478276,2.469754368813404,0.49839181710178426,0.7168965667290417,0.2630123337399537,0.5308689842349112,0.6471695192481697,0.46992597352844,0.4378251630394958
2017-02-09,0.9221997664866866,0.7750510692565049,0.5838293509526471,0.8570812409501194,0.37987834376214114,0.8350058845781883,0.44763119504047655,0.3010643259975465,0.5470925936452042,0.6888629781992561,0.350809820599185,0.20277793703624702,0.09738297909787086,0.40076346882407243,0.8086343233143278,0.5892609003434579,0.4158254296177999,1.0378800307392133,0.5313814662325278,1.760283380322436,0.34942934490942434,0.9302622528122084,0.4777694969198887,1.3784712961576018,0.6215575440040366,0.3077915171101342,1.7374511437963758,0.5286324864270053
2017-02-10,-0.5258892549461769,0.3304068543074967,-0.7607800772759243,0.22176606429382684,-0.1345084220838788,0.023317341197826025,0.4037573053495169,-0.7981736704151587,-0.17206778127960565,0.32369131806280205,-0.39108355354676716,0.5622325480547641,0.389152947657756,1.5171094799958595,-0.13649742789538788,-0.42355486338726545,-0.36792962870960677,-0.35123702089475684,-0.3199631676532144,2.0983977009977783,-0.8289361095265235,-0.10182031876493358,0.7162923361378137,2.7727924694214368,0.029944781822321964,-0.38554475053204085,2.0049026868053543,0.016933725631318453
2017-02-13,0.715519149878241,1.9189814504210423,0.7817558121415713,0.4705911038775046,0.7308047554721586,1.807649430616487,1.2205719174877228,0.621345652285088,0.566643425202007,0.3490204137553077,0.7130740187444751,0.8142278760001842,0.5499413279156373,0.7807394960835712,1.0263342495777428,0.3723505199164867,0.5470395335057887,0.6334831280802256,0.940950689600828,-1.113782038007416,0.15039576255444498,0.339270395032476,0.6208307391265544,-0.12448452885236438,0.7359079276887392,0.4881079326811477,0.41425659017637617,0.31140686364914405
